mri_capacity,biopsy_capacity,n_runs,n_patients_mean,metric_mean_mean,metric_mean_sd,metric_median_mean,metric_p90_mean,metric,group
2,1,30,236.7,35.481343206235394,5.7783061929136,26.566666666666666,76.01,ref_to_mri_wait,ALL
2,2,30,236.7,35.481343206235394,5.7783061929136,26.566666666666666,76.01,ref_to_mri_wait,ALL
2,3,30,236.7,35.481343206235394,5.7783061929136,26.566666666666666,76.01,ref_to_mri_wait,ALL
2,4,30,236.7,35.481343206235394,5.7783061929136,26.566666666666666,76.01,ref_to_mri_wait,ALL
2,5,30,236.7,35.481343206235394,5.7783061929136,26.566666666666666,76.01,ref_to_mri_wait,ALL
2,6,30,236.7,35.481343206235394,5.7783061929136,26.566666666666666,76.01,ref_to_mri_wait,ALL
3,1,30,270.76666666666665,17.53039453909675,1.9965045082951225,15.533333333333333,31.813333333333333,ref_to_mri_wait,ALL
3,2,30,270.76666666666665,17.53039453909675,1.9965045082951225,15.533333333333333,31.813333333333333,ref_to_mri_wait,ALL
3,3,30,270.76666666666665,17.53039453909675,1.9965045082951225,15.533333333333333,31.813333333333333,ref_to_mri_wait,ALL
3,4,30,270.76666666666665,17.53039453909675,1.9965045082951225,15.533333333333333,31.813333333333333,ref_to_mri_wait,ALL
3,5,30,270.76666666666665,17.53039453909675,1.9965045082951225,15.533333333333333,31.813333333333333,ref_to_mri_wait,ALL
3,6,30,270.76666666666665,17.53039453909675,1.9965045082951225,15.533333333333333,31.813333333333333,ref_to_mri_wait,ALL
4,1,30,274.8666666666667,14.238708947729195,0.7727409395236996,9.866666666666667,30.986666666666668,ref_to_mri_wait,ALL
4,2,30,274.8666666666667,14.238708947729195,0.7727409395236996,9.866666666666667,30.986666666666668,ref_to_mri_wait,ALL
4,3,30,274.8666666666667,14.238708947729195,0.7727409395236996,9.866666666666667,30.986666666666668,ref_to_mri_wait,ALL
4,4,30,274.8666666666667,14.238708947729195,0.7727409395236996,9.866666666666667,30.986666666666668,ref_to_mri_wait,ALL
4,5,30,274.8666666666667,14.238708947729195,0.7727409395236996,9.866666666666667,30.986666666666668,ref_to_mri_wait,ALL
4,6,30,274.8666666666667,14.238708947729195,0.7727409395236996,9.866666666666667,30.986666666666668,ref_to_mri_wait,ALL
5,1,30,275.2,13.800689343497568,0.8377295227052426,8.2,30.986666666666668,ref_to_mri_wait,ALL
5,2,30,275.2,13.800689343497568,0.8377295227052426,8.2,30.986666666666668,ref_to_mri_wait,ALL
5,3,30,275.2,13.800689343497568,0.8377295227052426,8.2,30.986666666666668,ref_to_mri_wait,ALL
5,4,30,275.2,13.800689343497568,0.8377295227052426,8.2,30.986666666666668,ref_to_mri_wait,ALL
5,5,30,275.2,13.800689343497568,0.8377295227052426,8.2,30.986666666666668,ref_to_mri_wait,ALL
5,6,30,275.2,13.800689343497568,0.8377295227052426,8.2,30.986666666666668,ref_to_mri_wait,ALL
6,1,30,275.26666666666665,13.67654685046506,0.8697981009434359,7.783333333333333,30.986666666666668,ref_to_mri_wait,ALL
6,2,30,275.26666666666665,13.67654685046506,0.8697981009434359,7.783333333333333,30.986666666666668,ref_to_mri_wait,ALL
6,3,30,275.26666666666665,13.67654685046506,0.8697981009434359,7.783333333333333,30.986666666666668,ref_to_mri_wait,ALL
6,4,30,275.26666666666665,13.67654685046506,0.8697981009434359,7.783333333333333,30.986666666666668,ref_to_mri_wait,ALL
6,5,30,275.26666666666665,13.67654685046506,0.8697981009434359,7.783333333333333,30.986666666666668,ref_to_mri_wait,ALL
6,6,30,275.26666666666665,13.67654685046506,0.8697981009434359,7.783333333333333,30.986666666666668,ref_to_mri_wait,ALL
7,1,30,275.3,13.638967375367603,0.8833128459118224,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
7,2,30,275.3,13.638967375367603,0.8833128459118224,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
7,3,30,275.3,13.638967375367603,0.8833128459118224,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
7,4,30,275.3,13.638967375367603,0.8833128459118224,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
7,5,30,275.3,13.638967375367603,0.8833128459118224,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
7,6,30,275.3,13.638967375367603,0.8833128459118224,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
8,1,30,275.3,13.62815149244278,0.8877976483075855,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
8,2,30,275.3,13.62815149244278,0.8877976483075855,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
8,3,30,275.3,13.62815149244278,0.8877976483075855,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
8,4,30,275.3,13.62815149244278,0.8877976483075855,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
8,5,30,275.3,13.62815149244278,0.8877976483075855,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
8,6,30,275.3,13.62815149244278,0.8877976483075855,7.733333333333333,30.986666666666668,ref_to_mri_wait,ALL
