mri_capacity,biopsy_capacity,n_runs,n_patients_mean,metric_mean_mean,metric_mean_sd,metric_median_mean,metric_p90_mean,metric,group
2,1,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
2,2,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
2,3,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
2,4,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
2,5,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
2,6,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
3,1,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
3,2,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
3,3,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
3,4,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
3,5,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
3,6,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
4,1,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
4,2,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
4,3,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
4,4,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
4,5,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
4,6,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
5,1,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
5,2,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
5,3,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
5,4,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
5,5,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
5,6,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
6,1,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
6,2,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
6,3,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
6,4,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
6,5,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
6,6,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
7,1,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
7,2,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
7,3,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
7,4,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
7,5,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
7,6,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
8,1,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
8,2,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
8,3,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
8,4,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
8,5,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
8,6,30,135.36666666666667,24.445127268910255,0.9847588146441528,22.016666666666666,38.936666666666675,ref_to_mri_wait,BASELINE
