seed,scenario,stage,mean_in_stage,median_in_stage,peak_in_stage
1006,ALL_BASELINE,biopmdt_to_biopsy,10.832876712328767,11.0,20
1006,ALL_BASELINE,biopsy_to_pathrep,2.9506849315068493,3.0,8
1006,ALL_BASELINE,mri_to_report,5.271232876712329,5.0,17
1006,ALL_BASELINE,pathrep_to_treatmdt,2.9972602739726026,3.0,8
1006,ALL_BASELINE,ref_to_mri,17.83013698630137,18.0,29
1006,ALL_BASELINE,report_to_biopmdt,3.4465753424657533,3.0,12
1006,ALL_BASELINE,treatmdt_to_outpat,2.7753424657534245,3.0,8
1006,ALL_PROSTAD,biopmdt_to_biopsy,9.386301369863014,10.0,16
1006,ALL_PROSTAD,biopsy_to_pathrep,2.5287671232876714,2.0,8
1006,ALL_PROSTAD,mri_to_report,0.5616438356164384,0.0,4
1006,ALL_PROSTAD,pathrep_to_treatmdt,2.6931506849315068,3.0,7
1006,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1006,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1006,ALL_PROSTAD,treatmdt_to_outpat,2.578082191780822,3.0,8
1006,OBS_MIX,biopmdt_to_biopsy,11.356164383561644,12.0,19
1006,OBS_MIX,biopsy_to_pathrep,3.26027397260274,3.0,10
1006,OBS_MIX,mri_to_report,2.6136986301369864,2.0,12
1006,OBS_MIX,pathrep_to_treatmdt,3.254794520547945,3.0,8
1006,OBS_MIX,ref_to_mri,7.802739726027397,7.0,17
1006,OBS_MIX,report_to_biopmdt,1.4657534246575343,1.0,6
1006,OBS_MIX,treatmdt_to_outpat,2.8794520547945206,3.0,8
1007,ALL_BASELINE,biopmdt_to_biopsy,13.227397260273973,14.0,21
1007,ALL_BASELINE,biopsy_to_pathrep,4.019178082191781,4.0,11
1007,ALL_BASELINE,mri_to_report,5.64931506849315,6.0,13
1007,ALL_BASELINE,pathrep_to_treatmdt,3.8164383561643835,4.0,9
1007,ALL_BASELINE,ref_to_mri,21.095890410958905,21.0,29
1007,ALL_BASELINE,report_to_biopmdt,4.147945205479452,4.0,10
1007,ALL_BASELINE,treatmdt_to_outpat,3.8602739726027395,4.0,11
1007,ALL_PROSTAD,biopmdt_to_biopsy,9.975342465753425,10.0,17
1007,ALL_PROSTAD,biopsy_to_pathrep,3.16986301369863,3.0,7
1007,ALL_PROSTAD,mri_to_report,0.5643835616438356,0.0,4
1007,ALL_PROSTAD,pathrep_to_treatmdt,3.1315068493150684,3.0,10
1007,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1007,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1007,ALL_PROSTAD,treatmdt_to_outpat,3.2383561643835614,3.0,11
1007,OBS_MIX,biopmdt_to_biopsy,13.917808219178083,14.0,25
1007,OBS_MIX,biopsy_to_pathrep,4.257534246575342,4.0,11
1007,OBS_MIX,mri_to_report,3.0383561643835617,3.0,9
1007,OBS_MIX,pathrep_to_treatmdt,4.120547945205479,4.0,10
1007,OBS_MIX,ref_to_mri,9.419178082191781,10.0,15
1007,OBS_MIX,report_to_biopmdt,1.8986301369863015,2.0,6
1007,OBS_MIX,treatmdt_to_outpat,4.131506849315069,4.0,12
1008,ALL_BASELINE,biopmdt_to_biopsy,11.191780821917808,11.0,23
1008,ALL_BASELINE,biopsy_to_pathrep,2.882191780821918,3.0,10
1008,ALL_BASELINE,mri_to_report,4.991780821917808,5.0,12
1008,ALL_BASELINE,pathrep_to_treatmdt,2.8219178082191783,3.0,10
1008,ALL_BASELINE,ref_to_mri,18.29041095890411,19.0,30
1008,ALL_BASELINE,report_to_biopmdt,3.408219178082192,3.0,10
1008,ALL_BASELINE,treatmdt_to_outpat,2.66027397260274,2.0,12
1008,ALL_PROSTAD,biopmdt_to_biopsy,9.476712328767123,10.0,16
1008,ALL_PROSTAD,biopsy_to_pathrep,2.6136986301369864,3.0,7
1008,ALL_PROSTAD,mri_to_report,0.5561643835616439,0.0,4
1008,ALL_PROSTAD,pathrep_to_treatmdt,2.547945205479452,2.0,7
1008,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1008,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1008,ALL_PROSTAD,treatmdt_to_outpat,2.495890410958904,3.0,8
1008,OBS_MIX,biopmdt_to_biopsy,11.906849315068493,11.0,26
1008,OBS_MIX,biopsy_to_pathrep,3.126027397260274,3.0,10
1008,OBS_MIX,mri_to_report,2.663013698630137,2.0,9
1008,OBS_MIX,pathrep_to_treatmdt,3.1315068493150684,3.0,9
1008,OBS_MIX,ref_to_mri,9.07123287671233,9.0,18
1008,OBS_MIX,report_to_biopmdt,1.5452054794520549,1.0,7
1008,OBS_MIX,treatmdt_to_outpat,2.947945205479452,3.0,8
1009,ALL_BASELINE,biopmdt_to_biopsy,12.016438356164384,13.0,22
1009,ALL_BASELINE,biopsy_to_pathrep,3.263013698630137,3.0,8
1009,ALL_BASELINE,mri_to_report,5.342465753424658,5.0,13
1009,ALL_BASELINE,pathrep_to_treatmdt,3.2054794520547945,3.0,11
1009,ALL_BASELINE,ref_to_mri,18.731506849315068,19.0,31
1009,ALL_BASELINE,report_to_biopmdt,3.884931506849315,4.0,12
1009,ALL_BASELINE,treatmdt_to_outpat,3.0136986301369864,3.0,10
1009,ALL_PROSTAD,biopmdt_to_biopsy,9.69041095890411,10.0,18
1009,ALL_PROSTAD,biopsy_to_pathrep,2.706849315068493,3.0,9
1009,ALL_PROSTAD,mri_to_report,0.5561643835616439,0.0,4
1009,ALL_PROSTAD,pathrep_to_treatmdt,2.3945205479452056,2.0,7
1009,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1009,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1009,ALL_PROSTAD,treatmdt_to_outpat,2.326027397260274,2.0,8
1009,OBS_MIX,biopmdt_to_biopsy,12.602739726027398,14.0,21
1009,OBS_MIX,biopsy_to_pathrep,3.4328767123287673,3.0,9
1009,OBS_MIX,mri_to_report,3.265753424657534,3.0,11
1009,OBS_MIX,pathrep_to_treatmdt,3.3808219178082193,3.0,9
1009,OBS_MIX,ref_to_mri,9.657534246575343,9.0,19
1009,OBS_MIX,report_to_biopmdt,1.9835616438356165,2.0,7
1009,OBS_MIX,treatmdt_to_outpat,3.16986301369863,3.0,10
1010,ALL_BASELINE,biopmdt_to_biopsy,13.145205479452056,14.0,23
1010,ALL_BASELINE,biopsy_to_pathrep,3.526027397260274,3.0,11
1010,ALL_BASELINE,mri_to_report,5.4,5.0,13
1010,ALL_BASELINE,pathrep_to_treatmdt,3.808219178082192,4.0,12
1010,ALL_BASELINE,ref_to_mri,20.216438356164385,21.0,32
1010,ALL_BASELINE,report_to_biopmdt,3.8273972602739725,4.0,11
1010,ALL_BASELINE,treatmdt_to_outpat,3.684931506849315,4.0,10
1010,ALL_PROSTAD,biopmdt_to_biopsy,9.704109589041096,10.0,17
1010,ALL_PROSTAD,biopsy_to_pathrep,2.5945205479452054,3.0,7
1010,ALL_PROSTAD,mri_to_report,0.5616438356164384,0.0,4
1010,ALL_PROSTAD,pathrep_to_treatmdt,2.893150684931507,3.0,8
1010,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1010,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1010,ALL_PROSTAD,treatmdt_to_outpat,2.7643835616438355,2.0,9
1010,OBS_MIX,biopmdt_to_biopsy,13.72054794520548,15.0,24
1010,OBS_MIX,biopsy_to_pathrep,3.6931506849315068,4.0,12
1010,OBS_MIX,mri_to_report,3.4,3.0,11
1010,OBS_MIX,pathrep_to_treatmdt,3.9945205479452053,3.0,11
1010,OBS_MIX,ref_to_mri,10.098630136986301,10.0,19
1010,OBS_MIX,report_to_biopmdt,1.9945205479452055,2.0,8
1010,OBS_MIX,treatmdt_to_outpat,3.8547945205479452,4.0,12
1011,ALL_BASELINE,biopmdt_to_biopsy,12.375342465753425,13.0,22
1011,ALL_BASELINE,biopsy_to_pathrep,3.265753424657534,3.0,9
1011,ALL_BASELINE,mri_to_report,5.627397260273972,6.0,16
1011,ALL_BASELINE,pathrep_to_treatmdt,3.4794520547945207,4.0,10
1011,ALL_BASELINE,ref_to_mri,19.16986301369863,19.0,31
1011,ALL_BASELINE,report_to_biopmdt,3.7095890410958905,4.0,9
1011,ALL_BASELINE,treatmdt_to_outpat,3.6876712328767125,4.0,9
1011,ALL_PROSTAD,biopmdt_to_biopsy,8.849315068493151,9.0,15
1011,ALL_PROSTAD,biopsy_to_pathrep,2.293150684931507,2.0,7
1011,ALL_PROSTAD,mri_to_report,0.5616438356164384,0.0,4
1011,ALL_PROSTAD,pathrep_to_treatmdt,2.73972602739726,2.0,9
1011,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1011,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1011,ALL_PROSTAD,treatmdt_to_outpat,2.8767123287671232,3.0,9
1011,OBS_MIX,biopmdt_to_biopsy,12.794520547945206,13.0,24
1011,OBS_MIX,biopsy_to_pathrep,3.356164383561644,3.0,9
1011,OBS_MIX,mri_to_report,3.271232876712329,3.0,10
1011,OBS_MIX,pathrep_to_treatmdt,3.5863013698630137,4.0,9
1011,OBS_MIX,ref_to_mri,9.778082191780822,10.0,21
1011,OBS_MIX,report_to_biopmdt,1.8986301369863015,2.0,7
1011,OBS_MIX,treatmdt_to_outpat,3.8657534246575342,4.0,9
1012,ALL_BASELINE,biopmdt_to_biopsy,10.736986301369862,12.0,18
1012,ALL_BASELINE,biopsy_to_pathrep,3.1452054794520548,3.0,8
1012,ALL_BASELINE,mri_to_report,5.301369863013699,5.0,12
1012,ALL_BASELINE,pathrep_to_treatmdt,3.4657534246575343,3.0,11
1012,ALL_BASELINE,ref_to_mri,20.273972602739725,21.0,30
1012,ALL_BASELINE,report_to_biopmdt,3.6684931506849314,4.0,10
1012,ALL_BASELINE,treatmdt_to_outpat,2.8794520547945206,3.0,10
1012,ALL_PROSTAD,biopmdt_to_biopsy,8.610958904109589,9.0,14
1012,ALL_PROSTAD,biopsy_to_pathrep,2.728767123287671,3.0,8
1012,ALL_PROSTAD,mri_to_report,0.5616438356164384,0.0,4
1012,ALL_PROSTAD,pathrep_to_treatmdt,2.884931506849315,3.0,8
1012,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1012,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1012,ALL_PROSTAD,treatmdt_to_outpat,2.4575342465753423,3.0,6
1012,OBS_MIX,biopmdt_to_biopsy,11.180821917808219,12.0,20
1012,OBS_MIX,biopsy_to_pathrep,3.350684931506849,3.0,9
1012,OBS_MIX,mri_to_report,3.4164383561643836,3.0,11
1012,OBS_MIX,pathrep_to_treatmdt,3.819178082191781,4.0,12
1012,OBS_MIX,ref_to_mri,11.515068493150684,12.0,18
1012,OBS_MIX,report_to_biopmdt,2.0273972602739727,2.0,8
1012,OBS_MIX,treatmdt_to_outpat,3.0027397260273974,3.0,10
1013,ALL_BASELINE,biopmdt_to_biopsy,10.991780821917809,11.0,21
1013,ALL_BASELINE,biopsy_to_pathrep,3.4356164383561643,3.0,11
1013,ALL_BASELINE,mri_to_report,5.123287671232877,5.0,13
1013,ALL_BASELINE,pathrep_to_treatmdt,3.2246575342465755,3.0,12
1013,ALL_BASELINE,ref_to_mri,18.87945205479452,19.0,31
1013,ALL_BASELINE,report_to_biopmdt,3.5287671232876714,4.0,9
1013,ALL_BASELINE,treatmdt_to_outpat,2.9753424657534246,3.0,9
1013,ALL_PROSTAD,biopmdt_to_biopsy,8.772602739726027,9.0,15
1013,ALL_PROSTAD,biopsy_to_pathrep,2.9506849315068493,3.0,9
1013,ALL_PROSTAD,mri_to_report,0.5643835616438356,0.0,4
1013,ALL_PROSTAD,pathrep_to_treatmdt,2.56986301369863,3.0,8
1013,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1013,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1013,ALL_PROSTAD,treatmdt_to_outpat,2.5178082191780824,2.0,8
1013,OBS_MIX,biopmdt_to_biopsy,11.219178082191782,12.0,19
1013,OBS_MIX,biopsy_to_pathrep,3.649315068493151,4.0,10
1013,OBS_MIX,mri_to_report,2.9753424657534246,3.0,10
1013,OBS_MIX,pathrep_to_treatmdt,3.3863013698630136,3.0,11
1013,OBS_MIX,ref_to_mri,9.682191780821919,9.0,19
1013,OBS_MIX,report_to_biopmdt,1.9397260273972603,2.0,6
1013,OBS_MIX,treatmdt_to_outpat,3.2164383561643834,3.0,11
1014,ALL_BASELINE,biopmdt_to_biopsy,10.235616438356164,11.0,18
1014,ALL_BASELINE,biopsy_to_pathrep,2.873972602739726,3.0,9
1014,ALL_BASELINE,mri_to_report,5.1506849315068495,5.0,13
1014,ALL_BASELINE,pathrep_to_treatmdt,2.8,3.0,8
1014,ALL_BASELINE,ref_to_mri,17.301369863013697,17.0,26
1014,ALL_BASELINE,report_to_biopmdt,3.4821917808219176,3.0,11
1014,ALL_BASELINE,treatmdt_to_outpat,2.419178082191781,2.0,8
1014,ALL_PROSTAD,biopmdt_to_biopsy,8.624657534246575,9.0,14
1014,ALL_PROSTAD,biopsy_to_pathrep,2.4136986301369863,2.0,7
1014,ALL_PROSTAD,mri_to_report,0.5698630136986301,0.0,4
1014,ALL_PROSTAD,pathrep_to_treatmdt,2.4328767123287673,2.0,8
1014,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1014,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1014,ALL_PROSTAD,treatmdt_to_outpat,2.052054794520548,2.0,7
1014,OBS_MIX,biopmdt_to_biopsy,10.58904109589041,11.0,17
1014,OBS_MIX,biopsy_to_pathrep,2.9808219178082194,3.0,8
1014,OBS_MIX,mri_to_report,2.9753424657534246,3.0,10
1014,OBS_MIX,pathrep_to_treatmdt,2.9616438356164383,3.0,8
1014,OBS_MIX,ref_to_mri,8.558904109589042,9.0,16
1014,OBS_MIX,report_to_biopmdt,1.819178082191781,2.0,8
1014,OBS_MIX,treatmdt_to_outpat,2.580821917808219,3.0,7
1015,ALL_BASELINE,biopmdt_to_biopsy,11.586301369863014,12.0,23
1015,ALL_BASELINE,biopsy_to_pathrep,3.6356164383561644,4.0,11
1015,ALL_BASELINE,mri_to_report,5.375342465753425,5.0,15
1015,ALL_BASELINE,pathrep_to_treatmdt,3.1123287671232878,3.0,9
1015,ALL_BASELINE,ref_to_mri,21.208219178082192,21.0,41
1015,ALL_BASELINE,report_to_biopmdt,4.002739726027397,4.0,13
1015,ALL_BASELINE,treatmdt_to_outpat,2.9424657534246577,3.0,10
1015,ALL_PROSTAD,biopmdt_to_biopsy,8.89041095890411,9.0,17
1015,ALL_PROSTAD,biopsy_to_pathrep,2.706849315068493,3.0,8
1015,ALL_PROSTAD,mri_to_report,0.5561643835616439,0.0,4
1015,ALL_PROSTAD,pathrep_to_treatmdt,2.254794520547945,2.0,7
1015,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1015,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1015,ALL_PROSTAD,treatmdt_to_outpat,2.304109589041096,2.0,7
1015,OBS_MIX,biopmdt_to_biopsy,12.326027397260274,12.0,24
1015,OBS_MIX,biopsy_to_pathrep,3.893150684931507,4.0,10
1015,OBS_MIX,mri_to_report,2.8547945205479452,3.0,11
1015,OBS_MIX,pathrep_to_treatmdt,3.4,3.0,10
1015,OBS_MIX,ref_to_mri,10.295890410958904,10.0,19
1015,OBS_MIX,report_to_biopmdt,1.978082191780822,2.0,8
1015,OBS_MIX,treatmdt_to_outpat,3.263013698630137,3.0,10
1016,ALL_BASELINE,biopmdt_to_biopsy,11.476712328767123,12.0,22
1016,ALL_BASELINE,biopsy_to_pathrep,3.293150684931507,3.0,10
1016,ALL_BASELINE,mri_to_report,5.252054794520548,5.0,13
1016,ALL_BASELINE,pathrep_to_treatmdt,3.317808219178082,3.0,10
1016,ALL_BASELINE,ref_to_mri,19.50958904109589,20.0,32
1016,ALL_BASELINE,report_to_biopmdt,3.638356164383562,4.0,11
1016,ALL_BASELINE,treatmdt_to_outpat,3.164383561643836,3.0,10
1016,ALL_PROSTAD,biopmdt_to_biopsy,9.202739726027398,10.0,16
1016,ALL_PROSTAD,biopsy_to_pathrep,2.663013698630137,3.0,7
1016,ALL_PROSTAD,mri_to_report,0.5616438356164384,0.0,4
1016,ALL_PROSTAD,pathrep_to_treatmdt,2.8794520547945206,3.0,7
1016,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1016,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1016,ALL_PROSTAD,treatmdt_to_outpat,2.5561643835616437,3.0,7
1016,OBS_MIX,biopmdt_to_biopsy,12.205479452054794,13.0,19
1016,OBS_MIX,biopsy_to_pathrep,3.5726027397260274,4.0,9
1016,OBS_MIX,mri_to_report,2.893150684931507,3.0,9
1016,OBS_MIX,pathrep_to_treatmdt,3.5013698630136987,4.0,9
1016,OBS_MIX,ref_to_mri,9.164383561643836,9.0,17
1016,OBS_MIX,report_to_biopmdt,1.652054794520548,1.0,6
1016,OBS_MIX,treatmdt_to_outpat,3.356164383561644,3.0,10
1017,ALL_BASELINE,biopmdt_to_biopsy,10.408219178082192,11.0,21
1017,ALL_BASELINE,biopsy_to_pathrep,2.96986301369863,3.0,10
1017,ALL_BASELINE,mri_to_report,4.791780821917809,5.0,13
1017,ALL_BASELINE,pathrep_to_treatmdt,3.1095890410958904,3.0,9
1017,ALL_BASELINE,ref_to_mri,17.898630136986302,17.0,32
1017,ALL_BASELINE,report_to_biopmdt,3.6191780821917807,3.0,10
1017,ALL_BASELINE,treatmdt_to_outpat,3.23013698630137,4.0,8
1017,ALL_PROSTAD,biopmdt_to_biopsy,8.12054794520548,8.0,16
1017,ALL_PROSTAD,biopsy_to_pathrep,2.3972602739726026,2.0,8
1017,ALL_PROSTAD,mri_to_report,0.5561643835616439,0.0,4
1017,ALL_PROSTAD,pathrep_to_treatmdt,2.4575342465753423,2.0,7
1017,ALL_PROSTAD,ref_to_mri,0.0,0.0,0
1017,ALL_PROSTAD,report_to_biopmdt,0.0,0.0,0
1017,ALL_PROSTAD,treatmdt_to_outpat,2.6356164383561644,2.0,8
1017,OBS_MIX,biopmdt_to_biopsy,10.846575342465753,12.0,19
1017,OBS_MIX,biopsy_to_pathrep,3.115068493150685,3.0,8
