week_start,weekly_arrivals,scenario,seed,stage
2026-06-08,2,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-06-22,2,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-06-29,1,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-07-06,5,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-07-13,3,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-07-20,2,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-07-27,5,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-08-03,1,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-08-10,2,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-08-24,1,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-08-31,2,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-09-07,1,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-09-14,3,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-09-28,2,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-10-05,3,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-10-12,1,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-10-19,4,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-10-26,4,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-11-09,1,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-11-16,2,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-11-23,3,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-11-30,4,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-12-07,3,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-12-21,4,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-12-28,1,ALL_PROSTAD,3,pathrep_to_treatmdt
2026-02-16,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-02-23,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-03-02,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-03-09,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-03-16,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-03-23,4,ALL_PROSTAD,3,treatmdt_to_outpat
2026-03-30,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-04-06,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-04-13,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-04-20,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-04-27,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-05-04,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-05-11,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-05-18,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-05-25,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-06-01,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-06-15,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-06-29,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-07-13,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-07-20,7,ALL_PROSTAD,3,treatmdt_to_outpat
2026-07-27,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-08-03,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-08-10,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-08-17,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-08-24,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-09-07,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-09-14,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-09-21,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-10-05,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-10-12,5,ALL_PROSTAD,3,treatmdt_to_outpat
2026-10-19,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-10-26,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-11-02,4,ALL_PROSTAD,3,treatmdt_to_outpat
2026-11-09,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-11-16,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-11-23,1,ALL_PROSTAD,3,treatmdt_to_outpat
2026-11-30,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-12-07,4,ALL_PROSTAD,3,treatmdt_to_outpat
2026-12-14,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-12-21,2,ALL_PROSTAD,3,treatmdt_to_outpat
2026-12-28,3,ALL_PROSTAD,3,treatmdt_to_outpat
2026-01-05,19,ALL_BASELINE,4,ref_to_mri
2026-01-12,12,ALL_BASELINE,4,ref_to_mri
2026-01-19,6,ALL_BASELINE,4,ref_to_mri
2026-01-26,14,ALL_BASELINE,4,ref_to_mri
2026-02-02,8,ALL_BASELINE,4,ref_to_mri
2026-02-09,8,ALL_BASELINE,4,ref_to_mri
2026-02-16,8,ALL_BASELINE,4,ref_to_mri
2026-02-23,11,ALL_BASELINE,4,ref_to_mri
2026-03-02,8,ALL_BASELINE,4,ref_to_mri
2026-03-09,16,ALL_BASELINE,4,ref_to_mri
2026-03-16,12,ALL_BASELINE,4,ref_to_mri
2026-03-23,7,ALL_BASELINE,4,ref_to_mri
2026-03-30,10,ALL_BASELINE,4,ref_to_mri
2026-04-06,15,ALL_BASELINE,4,ref_to_mri
2026-04-13,12,ALL_BASELINE,4,ref_to_mri
2026-04-20,7,ALL_BASELINE,4,ref_to_mri
2026-04-27,5,ALL_BASELINE,4,ref_to_mri
2026-05-04,16,ALL_BASELINE,4,ref_to_mri
2026-05-11,15,ALL_BASELINE,4,ref_to_mri
2026-05-18,10,ALL_BASELINE,4,ref_to_mri
2026-05-25,7,ALL_BASELINE,4,ref_to_mri
2026-06-01,7,ALL_BASELINE,4,ref_to_mri
2026-06-08,6,ALL_BASELINE,4,ref_to_mri
2026-06-15,13,ALL_BASELINE,4,ref_to_mri
2026-06-22,5,ALL_BASELINE,4,ref_to_mri
2026-06-29,5,ALL_BASELINE,4,ref_to_mri
2026-07-06,11,ALL_BASELINE,4,ref_to_mri
2026-07-13,9,ALL_BASELINE,4,ref_to_mri
2026-07-20,12,ALL_BASELINE,4,ref_to_mri
2026-07-27,8,ALL_BASELINE,4,ref_to_mri
2026-08-03,14,ALL_BASELINE,4,ref_to_mri
2026-08-10,10,ALL_BASELINE,4,ref_to_mri
2026-08-17,8,ALL_BASELINE,4,ref_to_mri
2026-08-24,7,ALL_BASELINE,4,ref_to_mri
2026-08-31,4,ALL_BASELINE,4,ref_to_mri
2026-09-07,9,ALL_BASELINE,4,ref_to_mri
2026-09-14,13,ALL_BASELINE,4,ref_to_mri
2026-09-21,7,ALL_BASELINE,4,ref_to_mri
2026-09-28,8,ALL_BASELINE,4,ref_to_mri
2026-10-05,10,ALL_BASELINE,4,ref_to_mri
2026-10-12,9,ALL_BASELINE,4,ref_to_mri
2026-10-19,3,ALL_BASELINE,4,ref_to_mri
2026-10-26,10,ALL_BASELINE,4,ref_to_mri
2026-11-02,7,ALL_BASELINE,4,ref_to_mri
2026-11-09,9,ALL_BASELINE,4,ref_to_mri
2026-11-16,7,ALL_BASELINE,4,ref_to_mri
2026-11-23,6,ALL_BASELINE,4,ref_to_mri
2026-11-30,6,ALL_BASELINE,4,ref_to_mri
2026-12-07,9,ALL_BASELINE,4,ref_to_mri
2026-12-14,9,ALL_BASELINE,4,ref_to_mri
2026-12-21,7,ALL_BASELINE,4,ref_to_mri
2026-12-28,10,ALL_BASELINE,4,ref_to_mri
2026-01-12,1,ALL_BASELINE,4,mri_to_report
2026-01-19,4,ALL_BASELINE,4,mri_to_report
2026-01-26,8,ALL_BASELINE,4,mri_to_report
2026-02-02,10,ALL_BASELINE,4,mri_to_report
2026-02-09,9,ALL_BASELINE,4,mri_to_report
2026-02-16,8,ALL_BASELINE,4,mri_to_report
2026-02-23,10,ALL_BASELINE,4,mri_to_report
2026-03-02,11,ALL_BASELINE,4,mri_to_report
2026-03-09,3,ALL_BASELINE,4,mri_to_report
2026-03-16,14,ALL_BASELINE,4,mri_to_report
2026-03-23,12,ALL_BASELINE,4,mri_to_report
2026-03-30,16,ALL_BASELINE,4,mri_to_report
2026-04-06,11,ALL_BASELINE,4,mri_to_report
2026-04-13,9,ALL_BASELINE,4,mri_to_report
2026-04-20,6,ALL_BASELINE,4,mri_to_report
2026-04-27,15,ALL_BASELINE,4,mri_to_report
2026-05-04,6,ALL_BASELINE,4,mri_to_report
2026-05-11,10,ALL_BASELINE,4,mri_to_report
2026-05-18,11,ALL_BASELINE,4,mri_to_report
2026-05-25,15,ALL_BASELINE,4,mri_to_report
2026-06-01,10,ALL_BASELINE,4,mri_to_report
2026-06-08,8,ALL_BASELINE,4,mri_to_report
2026-06-15,7,ALL_BASELINE,4,mri_to_report
2026-06-22,11,ALL_BASELINE,4,mri_to_report
2026-06-29,10,ALL_BASELINE,4,mri_to_report
2026-07-06,12,ALL_BASELINE,4,mri_to_report
2026-07-13,6,ALL_BASELINE,4,mri_to_report
2026-07-20,11,ALL_BASELINE,4,mri_to_report
2026-07-27,7,ALL_BASELINE,4,mri_to_report
2026-08-03,11,ALL_BASELINE,4,mri_to_report
2026-08-10,11,ALL_BASELINE,4,mri_to_report
2026-08-17,9,ALL_BASELINE,4,mri_to_report
2026-08-24,9,ALL_BASELINE,4,mri_to_report
2026-08-31,8,ALL_BASELINE,4,mri_to_report
2026-09-07,7,ALL_BASELINE,4,mri_to_report
2026-09-14,10,ALL_BASELINE,4,mri_to_report
2026-09-21,8,ALL_BASELINE,4,mri_to_report
2026-09-28,10,ALL_BASELINE,4,mri_to_report
2026-10-05,5,ALL_BASELINE,4,mri_to_report
2026-10-12,11,ALL_BASELINE,4,mri_to_report
2026-10-19,11,ALL_BASELINE,4,mri_to_report
2026-10-26,7,ALL_BASELINE,4,mri_to_report
2026-11-02,5,ALL_BASELINE,4,mri_to_report
2026-11-09,8,ALL_BASELINE,4,mri_to_report
2026-11-16,10,ALL_BASELINE,4,mri_to_report
2026-11-23,6,ALL_BASELINE,4,mri_to_report
2026-11-30,7,ALL_BASELINE,4,mri_to_report
2026-12-07,9,ALL_BASELINE,4,mri_to_report
2026-12-14,9,ALL_BASELINE,4,mri_to_report
2026-12-21,7,ALL_BASELINE,4,mri_to_report
2026-12-28,2,ALL_BASELINE,4,mri_to_report
2026-01-19,2,ALL_BASELINE,4,report_to_biopmdt
2026-01-26,5,ALL_BASELINE,4,report_to_biopmdt
2026-02-02,8,ALL_BASELINE,4,report_to_biopmdt
2026-02-09,8,ALL_BASELINE,4,report_to_biopmdt
2026-02-16,7,ALL_BASELINE,4,report_to_biopmdt
2026-02-23,9,ALL_BASELINE,4,report_to_biopmdt
2026-03-02,12,ALL_BASELINE,4,report_to_biopmdt
2026-03-09,7,ALL_BASELINE,4,report_to_biopmdt
2026-03-16,6,ALL_BASELINE,4,report_to_biopmdt
2026-03-23,11,ALL_BASELINE,4,report_to_biopmdt
2026-03-30,17,ALL_BASELINE,4,report_to_biopmdt
2026-04-06,11,ALL_BASELINE,4,report_to_biopmdt
2026-04-13,10,ALL_BASELINE,4,report_to_biopmdt
2026-04-20,11,ALL_BASELINE,4,report_to_biopmdt
2026-04-27,9,ALL_BASELINE,4,report_to_biopmdt
2026-05-04,9,ALL_BASELINE,4,report_to_biopmdt
2026-05-11,11,ALL_BASELINE,4,report_to_biopmdt
2026-05-18,13,ALL_BASELINE,4,report_to_biopmdt
2026-05-25,10,ALL_BASELINE,4,report_to_biopmdt
2026-06-01,7,ALL_BASELINE,4,report_to_biopmdt
2026-06-08,15,ALL_BASELINE,4,report_to_biopmdt
2026-06-15,7,ALL_BASELINE,4,report_to_biopmdt
2026-06-22,12,ALL_BASELINE,4,report_to_biopmdt
2026-06-29,8,ALL_BASELINE,4,report_to_biopmdt
2026-07-06,8,ALL_BASELINE,4,report_to_biopmdt
2026-07-13,12,ALL_BASELINE,4,report_to_biopmdt
2026-07-20,8,ALL_BASELINE,4,report_to_biopmdt
2026-07-27,9,ALL_BASELINE,4,report_to_biopmdt
2026-08-03,9,ALL_BASELINE,4,report_to_biopmdt
2026-08-10,11,ALL_BASELINE,4,report_to_biopmdt
2026-08-17,7,ALL_BASELINE,4,report_to_biopmdt
2026-08-24,11,ALL_BASELINE,4,report_to_biopmdt
2026-08-31,10,ALL_BASELINE,4,report_to_biopmdt
2026-09-07,10,ALL_BASELINE,4,report_to_biopmdt
2026-09-14,6,ALL_BASELINE,4,report_to_biopmdt
2026-09-21,11,ALL_BASELINE,4,report_to_biopmdt
2026-09-28,6,ALL_BASELINE,4,report_to_biopmdt
2026-10-05,10,ALL_BASELINE,4,report_to_biopmdt
2026-10-12,6,ALL_BASELINE,4,report_to_biopmdt
2026-10-19,11,ALL_BASELINE,4,report_to_biopmdt
2026-10-26,12,ALL_BASELINE,4,report_to_biopmdt
2026-11-02,8,ALL_BASELINE,4,report_to_biopmdt
2026-11-09,4,ALL_BASELINE,4,report_to_biopmdt
2026-11-16,8,ALL_BASELINE,4,report_to_biopmdt
2026-11-23,9,ALL_BASELINE,4,report_to_biopmdt
2026-11-30,4,ALL_BASELINE,4,report_to_biopmdt
2026-12-07,9,ALL_BASELINE,4,report_to_biopmdt
2026-12-14,11,ALL_BASELINE,4,report_to_biopmdt
2026-12-21,5,ALL_BASELINE,4,report_to_biopmdt
2026-12-28,8,ALL_BASELINE,4,report_to_biopmdt
2026-01-26,2,ALL_BASELINE,4,biopmdt_to_biopsy
2026-02-02,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-02-09,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-02-16,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-02-23,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-03-02,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-03-09,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-03-16,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-03-23,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-03-30,8,ALL_BASELINE,4,biopmdt_to_biopsy
2026-04-06,9,ALL_BASELINE,4,biopmdt_to_biopsy
2026-04-13,8,ALL_BASELINE,4,biopmdt_to_biopsy
2026-04-20,9,ALL_BASELINE,4,biopmdt_to_biopsy
2026-04-27,2,ALL_BASELINE,4,biopmdt_to_biopsy
2026-05-04,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-05-11,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-05-18,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-05-25,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-06-01,4,ALL_BASELINE,4,biopmdt_to_biopsy
2026-06-08,8,ALL_BASELINE,4,biopmdt_to_biopsy
2026-06-15,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-06-22,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-06-29,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-07-06,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-07-13,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-07-20,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-07-27,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-08-03,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-08-10,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-08-17,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-08-24,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-08-31,4,ALL_BASELINE,4,biopmdt_to_biopsy
2026-09-07,4,ALL_BASELINE,4,biopmdt_to_biopsy
2026-09-14,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-09-21,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-09-28,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-10-05,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-10-12,8,ALL_BASELINE,4,biopmdt_to_biopsy
2026-10-19,4,ALL_BASELINE,4,biopmdt_to_biopsy
2026-10-26,12,ALL_BASELINE,4,biopmdt_to_biopsy
2026-11-02,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-11-09,6,ALL_BASELINE,4,biopmdt_to_biopsy
2026-11-16,2,ALL_BASELINE,4,biopmdt_to_biopsy
2026-11-23,3,ALL_BASELINE,4,biopmdt_to_biopsy
2026-11-30,7,ALL_BASELINE,4,biopmdt_to_biopsy
2026-12-07,2,ALL_BASELINE,4,biopmdt_to_biopsy
2026-12-14,8,ALL_BASELINE,4,biopmdt_to_biopsy
2026-12-21,5,ALL_BASELINE,4,biopmdt_to_biopsy
2026-02-16,4,ALL_BASELINE,4,biopsy_to_pathrep
2026-02-23,3,ALL_BASELINE,4,biopsy_to_pathrep
2026-03-02,3,ALL_BASELINE,4,biopsy_to_pathrep
2026-03-09,5,ALL_BASELINE,4,biopsy_to_pathrep
2026-03-16,3,ALL_BASELINE,4,biopsy_to_pathrep
2026-03-23,4,ALL_BASELINE,4,biopsy_to_pathrep
2026-03-30,7,ALL_BASELINE,4,biopsy_to_pathrep
2026-04-06,4,ALL_BASELINE,4,biopsy_to_pathrep
2026-04-13,6,ALL_BASELINE,4,biopsy_to_pathrep
2026-04-20,9,ALL_BASELINE,4,biopsy_to_pathrep
2026-04-27,9,ALL_BASELINE,4,biopsy_to_pathrep
2026-05-04,8,ALL_BASELINE,4,biopsy_to_pathrep
2026-05-11,11,ALL_BASELINE,4,biopsy_to_pathrep
2026-05-18,3,ALL_BASELINE,4,biopsy_to_pathrep
2026-05-25,3,ALL_BASELINE,4,biopsy_to_pathrep
2026-06-01,8,ALL_BASELINE,4,biopsy_to_pathrep
2026-06-08,6,ALL_BASELINE,4,biopsy_to_pathrep
2026-06-15,5,ALL_BASELINE,4,biopsy_to_pathrep
2026-06-22,5,ALL_BASELINE,4,biopsy_to_pathrep
2026-06-29,8,ALL_BASELINE,4,biopsy_to_pathrep
2026-07-06,5,ALL_BASELINE,4,biopsy_to_pathrep
2026-07-13,3,ALL_BASELINE,4,biopsy_to_pathrep
2026-07-20,5,ALL_BASELINE,4,biopsy_to_pathrep
2026-07-27,10,ALL_BASELINE,4,biopsy_to_pathrep
2026-08-03,6,ALL_BASELINE,4,biopsy_to_pathrep
2026-08-10,7,ALL_BASELINE,4,biopsy_to_pathrep
2026-08-17,6,ALL_BASELINE,4,biopsy_to_pathrep
2026-08-24,7,ALL_BASELINE,4,biopsy_to_pathrep
2026-08-31,4,ALL_BASELINE,4,biopsy_to_pathrep
2026-09-07,3,ALL_BASELINE,4,biopsy_to_pathrep
2026-09-14,5,ALL_BASELINE,4,biopsy_to_pathrep
2026-09-21,6,ALL_BASELINE,4,biopsy_to_pathrep
2026-09-28,4,ALL_BASELINE,4,biopsy_to_pathrep
2026-10-05,8,ALL_BASELINE,4,biopsy_to_pathrep
2026-10-12,4,ALL_BASELINE,4,biopsy_to_pathrep
2026-10-19,7,ALL_BASELINE,4,biopsy_to_pathrep
2026-10-26,7,ALL_BASELINE,4,biopsy_to_pathrep
2026-11-02,6,ALL_BASELINE,4,biopsy_to_pathrep
2026-11-09,7,ALL_BASELINE,4,biopsy_to_pathrep
2026-11-16,10,ALL_BASELINE,4,biopsy_to_pathrep
2026-11-23,8,ALL_BASELINE,4,biopsy_to_pathrep
2026-11-30,4,ALL_BASELINE,4,biopsy_to_pathrep
2026-12-07,3,ALL_BASELINE,4,biopsy_to_pathrep
2026-12-14,2,ALL_BASELINE,4,biopsy_to_pathrep
2026-12-21,6,ALL_BASELINE,4,biopsy_to_pathrep
2026-12-28,4,ALL_BASELINE,4,biopsy_to_pathrep
2027-01-04,1,ALL_BASELINE,4,biopsy_to_pathrep
2026-02-16,1,ALL_BASELINE,4,pathrep_to_treatmdt
2026-02-23,1,ALL_BASELINE,4,pathrep_to_treatmdt
2026-03-02,1,ALL_BASELINE,4,pathrep_to_treatmdt
2026-03-09,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-03-16,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-03-23,1,ALL_BASELINE,4,pathrep_to_treatmdt
2026-03-30,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-04-06,7,ALL_BASELINE,4,pathrep_to_treatmdt
2026-04-13,3,ALL_BASELINE,4,pathrep_to_treatmdt
2026-04-20,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-04-27,7,ALL_BASELINE,4,pathrep_to_treatmdt
2026-05-04,5,ALL_BASELINE,4,pathrep_to_treatmdt
2026-05-11,8,ALL_BASELINE,4,pathrep_to_treatmdt
2026-05-18,10,ALL_BASELINE,4,pathrep_to_treatmdt
2026-05-25,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-06-01,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-06-08,5,ALL_BASELINE,4,pathrep_to_treatmdt
2026-06-15,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-06-22,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-06-29,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-07-06,7,ALL_BASELINE,4,pathrep_to_treatmdt
2026-07-13,5,ALL_BASELINE,4,pathrep_to_treatmdt
2026-07-20,2,ALL_BASELINE,4,pathrep_to_treatmdt
2026-07-27,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-08-03,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-08-10,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-08-17,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-08-24,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-08-31,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-09-07,3,ALL_BASELINE,4,pathrep_to_treatmdt
2026-09-14,2,ALL_BASELINE,4,pathrep_to_treatmdt
2026-09-21,5,ALL_BASELINE,4,pathrep_to_treatmdt
2026-09-28,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-10-05,5,ALL_BASELINE,4,pathrep_to_treatmdt
2026-10-12,3,ALL_BASELINE,4,pathrep_to_treatmdt
2026-10-19,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-10-26,7,ALL_BASELINE,4,pathrep_to_treatmdt
2026-11-02,7,ALL_BASELINE,4,pathrep_to_treatmdt
2026-11-09,7,ALL_BASELINE,4,pathrep_to_treatmdt
2026-11-16,3,ALL_BASELINE,4,pathrep_to_treatmdt
2026-11-23,9,ALL_BASELINE,4,pathrep_to_treatmdt
2026-11-30,7,ALL_BASELINE,4,pathrep_to_treatmdt
2026-12-07,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-12-14,4,ALL_BASELINE,4,pathrep_to_treatmdt
2026-12-21,1,ALL_BASELINE,4,pathrep_to_treatmdt
2026-12-28,6,ALL_BASELINE,4,pathrep_to_treatmdt
2026-03-02,1,ALL_BASELINE,4,treatmdt_to_outpat
2026-03-09,3,ALL_BASELINE,4,treatmdt_to_outpat
2026-03-16,5,ALL_BASELINE,4,treatmdt_to_outpat
2026-03-23,4,ALL_BASELINE,4,treatmdt_to_outpat
2026-03-30,1,ALL_BASELINE,4,treatmdt_to_outpat
2026-04-06,2,ALL_BASELINE,4,treatmdt_to_outpat
2026-04-13,8,ALL_BASELINE,4,treatmdt_to_outpat
2026-04-20,2,ALL_BASELINE,4,treatmdt_to_outpat
2026-04-27,4,ALL_BASELINE,4,treatmdt_to_outpat
2026-05-04,8,ALL_BASELINE,4,treatmdt_to_outpat
2026-05-11,3,ALL_BASELINE,4,treatmdt_to_outpat
2026-05-18,7,ALL_BASELINE,4,treatmdt_to_outpat
2026-05-25,9,ALL_BASELINE,4,treatmdt_to_outpat
2026-06-01,6,ALL_BASELINE,4,treatmdt_to_outpat
2026-06-08,1,ALL_BASELINE,4,treatmdt_to_outpat
2026-06-15,8,ALL_BASELINE,4,treatmdt_to_outpat
2026-06-22,3,ALL_BASELINE,4,treatmdt_to_outpat
2026-06-29,8,ALL_BASELINE,4,treatmdt_to_outpat
2026-07-06,4,ALL_BASELINE,4,treatmdt_to_outpat
2026-07-13,5,ALL_BASELINE,4,treatmdt_to_outpat
2026-07-20,8,ALL_BASELINE,4,treatmdt_to_outpat
2026-07-27,1,ALL_BASELINE,4,treatmdt_to_outpat
2026-08-03,7,ALL_BASELINE,4,treatmdt_to_outpat
2026-08-10,5,ALL_BASELINE,4,treatmdt_to_outpat
2026-08-17,4,ALL_BASELINE,4,treatmdt_to_outpat
2026-08-24,3,ALL_BASELINE,4,treatmdt_to_outpat
2026-08-31,7,ALL_BASELINE,4,treatmdt_to_outpat
2026-09-07,7,ALL_BASELINE,4,treatmdt_to_outpat
2026-09-14,4,ALL_BASELINE,4,treatmdt_to_outpat
2026-09-21,2,ALL_BASELINE,4,treatmdt_to_outpat
2026-09-28,1,ALL_BASELINE,4,treatmdt_to_outpat
2026-10-05,4,ALL_BASELINE,4,treatmdt_to_outpat
2026-10-12,7,ALL_BASELINE,4,treatmdt_to_outpat
2026-10-19,4,ALL_BASELINE,4,treatmdt_to_outpat
2026-10-26,6,ALL_BASELINE,4,treatmdt_to_outpat
2026-11-02,5,ALL_BASELINE,4,treatmdt_to_outpat
2026-11-09,6,ALL_BASELINE,4,treatmdt_to_outpat
2026-11-16,6,ALL_BASELINE,4,treatmdt_to_outpat
2026-11-23,6,ALL_BASELINE,4,treatmdt_to_outpat
2026-11-30,7,ALL_BASELINE,4,treatmdt_to_outpat
2026-12-07,8,ALL_BASELINE,4,treatmdt_to_outpat
2026-12-14,5,ALL_BASELINE,4,treatmdt_to_outpat
2026-12-21,4,ALL_BASELINE,4,treatmdt_to_outpat
2026-12-28,3,ALL_BASELINE,4,treatmdt_to_outpat
2026-01-05,19,OBS_MIX,4,ref_to_mri
2026-01-12,12,OBS_MIX,4,ref_to_mri
2026-01-19,6,OBS_MIX,4,ref_to_mri
2026-01-26,14,OBS_MIX,4,ref_to_mri
2026-02-02,8,OBS_MIX,4,ref_to_mri
2026-02-09,8,OBS_MIX,4,ref_to_mri
2026-02-16,8,OBS_MIX,4,ref_to_mri
2026-02-23,11,OBS_MIX,4,ref_to_mri
2026-03-02,8,OBS_MIX,4,ref_to_mri
2026-03-09,16,OBS_MIX,4,ref_to_mri
2026-03-16,12,OBS_MIX,4,ref_to_mri
2026-03-23,7,OBS_MIX,4,ref_to_mri
2026-03-30,10,OBS_MIX,4,ref_to_mri
2026-04-06,15,OBS_MIX,4,ref_to_mri
2026-04-13,12,OBS_MIX,4,ref_to_mri
2026-04-20,7,OBS_MIX,4,ref_to_mri
2026-04-27,5,OBS_MIX,4,ref_to_mri
2026-05-04,16,OBS_MIX,4,ref_to_mri
2026-05-11,15,OBS_MIX,4,ref_to_mri
2026-05-18,10,OBS_MIX,4,ref_to_mri
2026-05-25,7,OBS_MIX,4,ref_to_mri
2026-06-01,7,OBS_MIX,4,ref_to_mri
2026-06-08,6,OBS_MIX,4,ref_to_mri
2026-06-15,13,OBS_MIX,4,ref_to_mri
2026-06-22,5,OBS_MIX,4,ref_to_mri
2026-06-29,5,OBS_MIX,4,ref_to_mri
2026-07-06,11,OBS_MIX,4,ref_to_mri
2026-07-13,9,OBS_MIX,4,ref_to_mri
2026-07-20,12,OBS_MIX,4,ref_to_mri
2026-07-27,8,OBS_MIX,4,ref_to_mri
2026-08-03,14,OBS_MIX,4,ref_to_mri
2026-08-10,10,OBS_MIX,4,ref_to_mri
2026-08-17,8,OBS_MIX,4,ref_to_mri
2026-08-24,7,OBS_MIX,4,ref_to_mri
2026-08-31,4,OBS_MIX,4,ref_to_mri
2026-09-07,9,OBS_MIX,4,ref_to_mri
2026-09-14,13,OBS_MIX,4,ref_to_mri
